0.0071752956,-0.05569534,0.04157775,0.0924608,0.08518524,0.08762006,0.12689212,0.1113484,0.076451406,0.09209425,0.0741163,0.023025852,0.17464831,-0.049306877,0.033616923,0.103171475,-0.020606926,0.33176622,0.014764531,0.09443758,0.08452106,0.07761818,0.048564196,0.07332878,0.042266756,-0.021961134,0.056653608,0.13880503,0.06384212,0.07239173,0.03320682,0.13305311,0.18178177,0.14550088,0.10865163,0.10123367,0.040318936,-0.2928785,-0.034944978,0.007963421,0.014518976,-0.0064274347,-0.34758195,-0.08343913,0.034181733,0.03442957,-0.103056505,-0.11211711,0.11154783,-0.04593932,-0.109272145,-0.070616156,0.16794115,0.07453456,0.04076165,-0.25069037,0.026625533,0.011255558,-0.10886206,-0.27512378,-0.019372458,-0.046881452,-0.10890376,0.03164865,-0.021676296,0.00600817,-0.0032663587,0.08705463,0.16869177,-0.02925704,-0.043339044,0.10104836,-0.0018057897,0.17660218,0.15935682,0.11389084,0.14117949,0.2049989,0.04249668,0.14957368,0.12093209,-0.1232942,-0.0233503,0.020564102,0.025899684
0.32071397,0.04851042,0.11794787,-0.47135475,-0.13132541,-0.2473164,0.743772,0.06732523,-0.021581594,0.21943782,0.87059504,0.5121618,1.3627067,0.1144663,0.89054704,0.16697158,-0.014264572,1.3553543,0.15200582,-0.40023744,0.06430169,-0.7061238,-0.029089462,0.7032805,0.7576802,0.2508666,1.0242318,0.18929683,-0.25412992,-0.09949598,-0.1816576,0.22335131,0.21199457,0.32145542,0.06326204,0.7111711,1.5638641,0.2365109,1.025093,1.0237973,0.31396383,-0.9223369,-0.35043058,-1.3086238,-0.10144411,-0.04513218,-0.62181735,-0.03184776,0.78891844,0.145785,-0.11390932,0.07115784,1.0206738,0.8575098,0.9773926,-0.5692044,0.68170905,0.5899907,-0.20824058,-0.23323089,-0.7763837,0.25846767,-0.27823374,-0.023113891,-0.29498246,0.38205522,0.5386154,0.7202041,0.89711744,0.4760162,-0.19378875,-0.046398986,-0.14260504,0.1256383,0.4781461,0.32611796,0.21058682,1.3498878,1.2522972,0.65176153,0.066202514,0.0025231903,-0.10897637,0.83419406,0.56159747
0.6078345,0.16249157,0.18801728,-0.97585213,-0.31734034,-0.5340778,1.315803,0.027394656,-0.109898895,0.33641395,1.5905141,0.9553186,2.4504483,0.26632273,1.6713175,0.2344094,-0.0017401404,2.3021097,0.29896262,-0.81486493,0.057373736,-1.4163637,-0.08824948,1.277039,1.4069383,0.51320094,1.89539,0.23584336,-0.53747857,-0.25368792,-0.3756263,0.30361098,0.2508336,0.47503114,0.018055277,1.2607166,2.932307,0.71080875,2.0035121,1.9791589,0.60181516,-1.7387772,-0.33655682,-2.422365,-0.218112,-0.10515741,-1.0875427,0.048607294,1.4041615,0.3156693,-0.122724555,0.19288947,1.7895112,1.5739214,1.8247188,-0.8391229,1.271618,1.1233617,-0.30364928,-0.18740934,-1.4518821,0.5409957,-0.41496086,-0.05696757,-0.5453941,0.72441363,1.0264473,1.2916595,1.5560402,0.9369648,-0.3352133,-0.18529317,-0.27811778,0.07646714,0.77165633,0.513621,0.26561606,2.3783226,2.3441718,1.1175464,0.0247702,0.13043611,-0.17005597,1.5975109,1.0468087
0.84483665,0.2918201,0.24655847,-1.3706337,-0.44668266,-0.7339644,1.8036381,-0.0056411605,-0.18033771,0.43328112,2.1662729,1.3126915,3.3495915,0.39456436,2.3092275,0.30850706,0.02111065,3.1071362,0.46121946,-1.0821934,0.072461285,-1.9891338,-0.11449377,1.7449675,1.9312117,0.7541738,2.5850933,0.27484077,-0.7578296,-0.37580326,-0.5314472,0.36488736,0.30473694,0.58730984,-0.026648676,1.6963513,4.0114293,1.0811372,2.8273592,2.8208425,0.8667684,-2.3735018,-0.2949356,-3.3338866,-0.3005503,-0.12967715,-1.4559423,0.12929447,1.9042436,0.4438951,-0.13934495,0.27616137,2.4016237,2.1641939,2.5046844,-1.0242709,1.7404058,1.570706,-0.39336783,-0.1345862,-1.9785283,0.7779244,-0.4934808,-0.05318011,-0.7527892,1.0023272,1.4117821,1.7475126,2.08438,1.3143945,-0.4601452,-0.30715674,-0.40397346,0.030582588,1.0174843,0.6559325,0.294656,3.1898894,3.2138393,1.5138205,0.006202685,0.25980306,-0.18740049,2.2654054,1.4365771
1.0128038,0.43620276,0.2905942,-1.6224917,-0.5021214,-0.82568336,2.1751652,-0.03207719,-0.22772166,0.5010021,2.5472386,1.5539907,3.992842,0.48831302,2.7540605,0.38957235,0.055867665,3.7226896,0.6364048,-1.1598495,0.110744655,-2.3783169,-0.101003714,2.0684507,2.2854946,0.96329176,3.0302598,0.30257145,-0.897252,-0.4583347,-0.6391278,0.39869753,0.37547192,0.6442951,-0.07142119,1.975309,4.705464,1.31382,3.4390776,3.5073392,1.0958937,-2.774811,-0.22271833,-3.9849055,-0.340429,-0.11070692,-1.6963413,0.20942456,2.2503083,0.515757,-0.16390821,0.30733296,2.8033447,2.5813286,2.9589894,-1.1070498,2.0472422,1.8999667,-0.47693315,-0.07114398,-2.3116975,0.9495097,-0.49757752,-0.0053439527,-0.9022548,1.1901541,1.6569737,2.045875,2.4366653,1.5784936,-0.5621706,-0.40585867,-0.51750267,-0.012933042,1.1979575,0.7388582,0.28961894,3.7098908,3.7828422,1.8141447,0.010986456,0.3855349,-0.15273638,2.798536,1.6972847
1.0992335,0.58828354,0.31977823,-1.720422,-0.47770718,-0.808862,2.4081995,-0.0556742,-0.25057745,0.5318697,2.7047698,1.6615658,4.3410144,0.5379752,2.9771147,0.47438732,0.10067628,4.122501,0.8134262,-1.0378903,0.16493666,-2.560854,-0.050918825,2.2237163,2.4435728,1.1302863,3.196952,0.31493834,-0.9511575,-0.5020135,-0.6977297,0.3975065,0.45925143,0.63829666,-0.117839254,2.0700972,4.968337,1.3944323,3.801667,4.0120707,1.2749972,-2.9284453,-0.12612969,-4.3564363,-0.33798745,-0.04932262,-1.7953894,0.28704765,2.4217176,0.52305025,-0.1928332,0.2790668,2.9658034,2.7959259,3.155863,-1.0920583,2.170852,2.0905418,-0.55507296,0.006923799,-2.4356687,1.0414349,-0.4232396,0.08021117,-0.9853473,1.269655,1.7393956,2.1611586,2.5879226,1.7119759,-0.6363876,-0.47769004,-0.618182,-0.05781454,1.301723,0.75593305,0.24669755,3.8975163,4.0075994,2.0007098,0.029351268,0.49775276,-0.070848346,3.1658685,1.8102726
1.0990161,0.73447466,0.33632624,-1.6761451,-0.37934533,-0.70351565,2.4914389,-0.08362191,-0.25137383,0.51985914,2.6354046,1.6320753,4.385988,0.5359526,2.973127,0.55576044,0.15036187,4.3032336,0.97300553,-0.74052316,0.21989845,-2.5385513,0.023104783,2.203926,2.4004142,1.2454886,3.0836449,0.30742714,-0.92830044,-0.5160044,-0.71561664,0.35560232,0.5466077,0.5685711,-0.16841689,1.9716738,4.807862,1.3285776,3.9011817,4.3245854,1.3896683,-2.8566515,-0.019518185,-4.4676223,-0.30117267,0.04484904,-1.7578571,0.35831052,2.417033,0.46462527,-0.21982984,0.1910182,2.887793,2.7983587,3.0926037,-1.0051876,2.1110687,2.1341963,-0.62946355,0.10331242,-2.3641825,1.0466915,-0.2794286,0.18571532,-1.0011845,1.2320682,1.6541603,2.0863972,2.53609,1.7113751,-0.67977244,-0.521894,-0.70776486,-0.11001622,1.324391,0.7087893,0.1666722,3.7494974,3.8835206,2.0651994,0.04297285,0.58358395,0.041417502,3.347121,1.7737106
1.0143259,0.8574003,0.3444618,-1.520915,-0.22312099,-0.545363,2.4253018,-0.12543286,-0.23596407,0.46125367,2.359708,1.4764873,4.1501255,0.4773529,2.758767,0.6225267,0.19677325,4.282181,1.0908158,-0.3221198,0.25535932,-2.3361895,0.100709386,2.019136,2.1721992,1.300354,2.7204082,0.2748787,-0.8484978,-0.5158581,-0.70893663,0.26994663,0.62361246,0.4406554,-0.22630805,1.6907611,4.281772,1.1390028,3.7470126,4.450208,1.4271215,-2.6103187,0.07807274,-4.3671155,-0.24314989,0.15657525,-1.6046472,0.4173635,2.2523904,0.345516,-0.23828673,0.04978587,2.5942607,2.5995998,2.794935,-0.8881167,1.8871157,2.0346913,-0.7021558,0.22062802,-2.135798,0.9673734,-0.08645729,0.28559017,-0.9564876,1.0789672,1.4147148,1.8338387,2.3013115,1.5861198,-0.69177544,-0.5405141,-0.7901246,-0.17658083,1.2681941,0.6058282,0.05417792,3.2989042,3.4445264,2.0083592,0.028783703,0.63007057,0.15904121,3.3353343,1.6016827
0.85451245,0.9396359,0.34944695,-1.29953,-0.032655075,-0.37752217,2.2207913,-0.19172572,-0.21278974,0.3548015,1.9188112,1.2174647,3.6817732,0.36037207,2.369089,0.660387,0.22979012,4.093694,1.1416883,0.14260031,0.2502275,-1.9964,0.15712234,1.6946872,1.7933909,1.2877619,2.1635141,0.21160275,-0.7388008,-0.520733,-0.698889,0.14087977,0.6738128,0.2651623,-0.2948724,1.257112,3.4866734,0.8606045,3.369631,4.4078526,1.3786527,-2.2562792,0.14759968,-4.1200614,-0.17880781,0.26835808,-1.3683559,0.45631433,1.9574914,0.17539386,-0.2436126,-0.13266383,2.1314292,2.2289975,2.312004,-0.7895497,1.5334979,1.8059899,-0.7750467,0.3596486,-1.8063424,0.8155749,0.12648539,0.35231176,-0.8646574,0.82258284,1.0512668,1.4326224,1.9220494,1.3561771,-0.6744123,-0.53824335,-0.8710711,-0.26388955,1.1408525,0.46004412,-0.08359623,2.6096828,2.7572153,1.8391325,-0.03595936,0.62746185,0.25413698,3.1386275,1.3214011
0.63392645,0.96788675,0.35675162,-1.0627133,0.16468559,-0.24193996,1.8978803,-0.29219738,-0.19136742,0.20191096,1.3680973,0.88580525,3.0481005,0.18673204,1.8518519,0.65339136,0.23869689,3.7832627,1.1049683,0.5718277,0.186439,-1.5729442,0.16766912,1.2673851,1.3120531,1.2027656,1.4870483,0.111757204,-0.62825936,-0.5498359,-0.7082466,-0.027563432,0.68117666,0.05557539,-0.37746957,0.71642524,2.5424175,0.5334949,2.81692,4.2272325,1.2418782,-1.8633633,0.17471413,-3.7936819,-0.12097653,0.36394545,-1.0879071,0.46597078,1.569937,-0.033176195,-0.23553197,-0.34106523,1.5598056,1.7298229,1.7086833,-0.7551128,1.0937619,1.4696624,-0.84943724,0.5187793,-1.4382038,0.61283505,0.32671127,0.36250678,-0.74493366,0.48433718,0.6069705,0.9247734,1.4491942,1.0484004,-0.63286,-0.5217426,-0.9577228,-0.37621066,0.95409733,0.28611133,-0.23872812,1.7677554,1.9111711,1.5733676,-0.16836439,0.572251,0.30198392,2.7809813,0.9687914
